93.57,4.7,9.36,14.06,18.72,23.35,28.09,32.7,57.26,42.14,47.04,51.77,55.94,60.65,65.56,69.56,70.79,71.55,72.62,73.9,75.0
125.71,6.32,12.59,18.84,25.19,31.01,37.51,44.07,50.4,56.86,62.95,69.53,70.98,72.68,73.83,74.96,75.38,75.12,74.93,74.96,75.1
156.34,7.86,15.64,23.47,31.24,39.02,46.95,54.89,62.61,69.89,71.56,73.15,75.55,75.06,74.94,74.96,75.09,74.94,75.1,75.74,75.03
94.21,4.73,9.42,14.13,18.84,23.54,28.29,32.98,37.81,42.48,47.06,51.97,56.64,61.58,66.06,69.73,71.24,72.57,72.91,73.8,75.19
124.86,6.27,12.48,18.72,24.92,31.21,37.48,43.76,49.95,56.18,62.6,69.01,70.61,72.49,73.28,74.4,75.06,74.97,75.08,75.25,75.09
101.66,5.1,10.17,15.25,20.36,25.35,30.49,35.61,40.63,45.73,51.02,55.91,61.02,65.82,69.58,71.14,72.71,73.39,74.4,252.5,74.97
94.27,4.73,9.42,14.14,18.83,23.57,28.29,33.0,37.69,70.23,47.29,51.91,56.49,61.14,7822.58,69.66,71.1,71.7,73.33,74.46,74.96
93.65,4.7,9.36,14.04,18.72,23.4,28.08,32.77,37.42,41.98,47.04,51.49,56.2,60.75,65.51,69.58,70.78,72.02,72.65,73.81,74.93
126.08,6.33,12.6,18.92,25.2,31.54,37.76,44.31,50.28,56.74,62.68,69.31,70.97,72.75,73.97,75.08,75.13,74.98,75.09,75.19,75.68
75.66,3.79,7.56,11.35,15.13,18.9,22.74,26.46,30.26,34.02,37.69,41.6,45.44,49.2,52.96,56.76,60.43,64.14,68.25,70.14,78.0
125.77,6.32,12.58,18.87,25.18,31.49,37.78,43.87,50.33,56.59,63.06,69.18,70.76,72.22,73.78,74.89,74.95,75.49,74.88,74.93,74.93
94.06,4.72,9.4,14.1,18.8,23.52,28.24,32.86,37.61,42.49,47.16,51.72,56.83,61.03,65.6,69.42,71.23,72.05,73.28,74.22,75.11
